start_time,end_time,room_set
1392113315.0,1392113315.0,"5,6,3"
1392113315.0,1392113315.0,"5,6"
1392113316.0,1392113316.0,"5,6,3"
1392113316.0,1392113316.0,"5,6"
1392113317.0,1392113317.0,"5,6,3"
1392113317.0,1392113317.0,"5,6"
1392113318.0,1392113318.0,"5,6,3"
1392113318.0,1392113318.0,"5,6"
1392113319.0,1392113319.0,"5,6,3"
1392113319.0,1392113319.0,"5,6"
1392113320.0,1392113320.0,"5,6,3"
1392113320.0,1392113320.0,"5,6"
1392113321.0,1392113321.0,"5,6,3"
1392113321.0,1392113321.0,"5,6"
1392113322.0,1392113322.0,"5,6,3"
1392113322.0,1392113322.0,"5,6"
1392113323.0,1392113323.0,"5,6,3"
1392113323.0,1392113323.0,"5,6"
1392113324.0,1392113324.0,"5,6,3"
1392113324.0,1392113324.0,"5,6"
1392113325.0,1392113325.0,"5,6,3"
1392113325.0,1392113325.0,"5,6"
1392113326.0,1392113326.0,"5,6,3"
1392113326.0,1392113326.0,"5,6"
1392113327.0,1392113327.0,"5,6,3"
1392113327.0,1392113327.0,"5,6"
1392113328.0,1392113328.0,"5,6,3"
1392113328.0,1392113328.0,"5,6"
1392113329.0,1392113329.0,"5,6,3"
1392113329.0,1392113329.0,"5,6"
1392113330.0,1392113330.0,"5,6,3"
1392113330.0,1392113330.0,"5,6"
1392113331.0,1392113331.0,"5,6,3"
1392113331.0,1392113331.0,"5,6"
1392113332.0,1392113332.0,"5,6,3"
1392113332.0,1392113332.0,"5,6"
1392113333.0,1392113333.0,"5,6,3"
1392113333.0,1392113333.0,"5,6"
1392113334.0,1392113334.0,"5,6,3"
1392113334.0,1392113334.0,"5,6"
1392113335.0,1392113335.0,"5,6,3"
1392113335.0,1392113335.0,"5,6"
1392113336.0,1392113336.0,"5,6,3"
1392113336.0,1392113336.0,"5,6"
1392113337.0,1392113337.0,"5,6,3"
1392113337.0,1392113337.0,"5,6"
1392113338.0,1392113338.0,"5,6,3"
1392113338.0,1392113338.0,"5,6"
1392113339.0,1392113339.0,"5,6,3"
1392113339.0,1392113339.0,"5,6"
1392113340.0,1392113340.0,"5,6,3"
1392113340.0,1392113340.0,"5,6"
1392113341.0,1392113341.0,"5,6,3"
1392113341.0,1392113341.0,"5,6"
1392113342.0,1392113342.0,"5,6,3"
1392113342.0,1392113342.0,"5,6"
1392113343.0,1392113343.0,"5,6,3"
1392113343.0,1392113343.0,"5,6"
1392113344.0,1392113344.0,"5,6,3"
1392113344.0,1392113344.0,"5,6"
1392113345.0,1392113345.0,"5,6,3"
1392113345.0,1392113345.0,"5,6"
1392113346.0,1392113346.0,"5,6,3"
1392113346.0,1392113346.0,"5,6"
1392113347.0,1392113347.0,"5,6,3"
1392113347.0,1392113347.0,"5,6"
1392113348.0,1392113348.0,"5,6,3"
1392113348.0,1392113348.0,"5,6"
1392113349.0,1392113349.0,"5,6,3"
1392113349.0,1392113349.0,"5,6"
1392113350.0,1392113350.0,"5,6,3"
1392113350.0,1392113350.0,"5,6"
1392113351.0,1392113351.0,"5,6,3"
1392113351.0,1392113351.0,"5,6"
1392113352.0,1392113352.0,"5,6,3"
1392113352.0,1392113352.0,"5,6"
1392113353.0,1392113353.0,"5,6,3"
1392113353.0,1392113353.0,"5,6"
1392113354.0,1392113354.0,"5,6,3"
1392113354.0,1392113354.0,"5,6"
1392113355.0,1392113355.0,"5,6,3"
1392113355.0,1392113355.0,"5,6"
1392113356.0,1392113356.0,"5,6,3"
1392113356.0,1392113356.0,"5,6"
1392113357.0,1392113357.0,"5,6,3"
1392113357.0,1392113357.0,"5,6"
1392113358.0,1392113358.0,"5,6,3"
1392113358.0,1392113358.0,"5,6"
1392113359.0,1392113359.0,"5,6,3"
1392113359.0,1392113359.0,"5,6"
1392113360.0,1392113360.0,"5,6,3"
1392113360.0,1392113360.0,"5,6"
1392113361.0,1392113361.0,"5,6,3"
1392113361.0,1392113361.0,"5,6"
1392113362.0,1392113362.0,"5,6,3"
1392113362.0,1392113362.0,"5,6"
1392113363.0,1392113363.0,"5,6,3"
