start_time,end_time,room_set
1392080491.0,1392080491.0,"6,2,4,1"
1392080492.0,1392080492.0,"6,2,4,3,1"
1392080492.0,1392080492.0,"6,2,4,1"
1392080493.0,1392080493.0,"6,2,4,3,1"
1392080493.0,1392080493.0,"6,2,4,1"
1392080494.0,1392080494.0,"6,2,4,3,1"
1392080494.0,1392080494.0,"6,2,4,1"
1392080495.0,1392080495.0,"6,2,4,3,1"
1392080495.0,1392080495.0,"6,2,4,1"
1392080496.0,1392080496.0,"6,2,4,3,1"
1392080496.0,1392080496.0,"6,2,4,1"
1392080497.0,1392080497.0,"6,2,4,3,1"
1392080497.0,1392080497.0,"6,2,4,1"
1392080498.0,1392080498.0,"6,2,4,3,1"
1392080498.0,1392080498.0,"6,2,4,1"
1392080499.0,1392080499.0,"6,2,4,3,1"
1392080499.0,1392080499.0,"6,2,4,1"
1392080500.0,1392080500.0,"6,2,4,3,1"
1392080500.0,1392080500.0,"6,2,4,1"
1392080501.0,1392080501.0,"6,2,4,3,1"
1392080501.0,1392080501.0,"6,2,4,1"
1392080502.0,1392080502.0,"6,2,4,3,1"
1392080502.0,1392080502.0,"6,2,4,1"
1392080503.0,1392080503.0,"6,2,4,3,1"
1392080503.0,1392080503.0,"6,2,4,1"
1392080504.0,1392080504.0,"6,2,4,3,1"
1392080504.0,1392080504.0,"6,2,4,1"
1392080505.0,1392080505.0,"6,2,4,3,1"
1392080505.0,1392080505.0,"6,2,4,1"
1392080506.0,1392080506.0,"6,2,4,3,1"
1392080506.0,1392080506.0,"6,2,4,1"
1392080507.0,1392080507.0,"6,2,4,3,1"
1392080507.0,1392080507.0,"6,2,4,1"
1392080508.0,1392080508.0,"6,2,4,3,1"
1392080508.0,1392080508.0,"6,2,4,1"
1392080509.0,1392080509.0,"6,2,4,3,1"
1392080509.0,1392080509.0,"6,2,4,1"
1392080510.0,1392080510.0,"6,2,4,3,1"
1392080510.0,1392080510.0,"6,2,4,1"
1392080511.0,1392080511.0,"6,2,4,3,1"
1392080511.0,1392080511.0,"6,2,4,1"
1392080512.0,1392080512.0,"6,2,4,3,1"
1392080512.0,1392080512.0,"6,2,4,1"
1392080513.0,1392080513.0,"6,2,4,3,1"
1392080513.0,1392080513.0,"6,2,4,1"
1392080514.0,1392080514.0,"6,2,4,3,1"
1392080514.0,1392080514.0,"6,2,4,1"
1392080515.0,1392080515.0,"6,2,4,3,1"
1392080515.0,1392080515.0,"6,2,4,1"
1392080516.0,1392080516.0,"6,2,4,3,1"
1392080516.0,1392080516.0,"6,2,4,1"
1392080517.0,1392080517.0,"6,2,4,3,1"
1392080517.0,1392080517.0,"6,2,4,1"
1392080518.0,1392080518.0,"6,2,4,3,1"
1392080518.0,1392080518.0,"6,2,4,1"
1392080519.0,1392080519.0,"6,2,4,3,1"
1392080519.0,1392080519.0,"6,2,4,1"
1392080520.0,1392080520.0,"6,2,4,3,1"
1392080520.0,1392080520.0,"6,2,4,1"
1392080521.0,1392080521.0,"6,2,4,3,1"
1392080521.0,1392080521.0,"6,2,4,1"
1392080522.0,1392080522.0,"6,2,4,3,1"
1392080522.0,1392080522.0,"6,2,4,1"
1392080523.0,1392080523.0,"6,2,4,3,1"
1392080523.0,1392080523.0,"6,2,4,1"
1392080524.0,1392080524.0,"6,2,4,3,1"
1392080524.0,1392080524.0,"6,2,4,1"
1392080525.0,1392080525.0,"6,2,4,3,1"
1392080525.0,1392080525.0,"6,2,4,1"
1392080526.0,1392080526.0,"6,2,4,3,1"
1392080526.0,1392080526.0,"6,2,4,1"
1392080527.0,1392080527.0,"6,2,4,3,1"
1392080527.0,1392080527.0,"6,2,4,1"
1392080528.0,1392080528.0,"6,2,4,3,1"
1392080528.0,1392080528.0,"6,2,4,1"
1392080529.0,1392080529.0,"6,2,4,3,1"
1392080529.0,1392080529.0,"6,2,4,1"
1392080530.0,1392080530.0,"6,2,4,3,1"
1392080530.0,1392080530.0,"6,2,4,1"
1392080531.0,1392080531.0,"6,2,4,3,1"
1392080531.0,1392080531.0,"6,2,4,1"
1392080532.0,1392080532.0,"6,2,4,3,1"
1392080532.0,1392080532.0,"6,2,4,1"
1392080533.0,1392080533.0,"6,2,4,3,1"
1392080533.0,1392080533.0,"6,2,4,1"
1392080534.0,1392080534.0,"6,2,4,3,1"
1392080534.0,1392080534.0,"6,2,4,1"
1392080535.0,1392080535.0,"6,2,4,3,1"
1392080535.0,1392080535.0,"6,2,4,1"
1392080536.0,1392080536.0,"6,2,4,3,1"
1392080536.0,1392080536.0,"6,2,4,1"
1392080537.0,1392080537.0,"6,2,4,3,1"
1392080537.0,1392080537.0,"6,2,4,1"
1392080538.0,1392080538.0,"6,2,4,3,1"
1392080538.0,1392080538.0,"6,2,4,1"
1392080539.0,1392080539.0,"6,2,4,3,1"
1392080539.0,1392080539.0,"6,2,4,1"
1392080540.0,1392080540.0,"6,2,4,3,1"
1392080540.0,1392080540.0,"6,2,4,1"
1392080541.0,1392080541.0,"6,2,4,3,1"
1392080541.0,1392080541.0,"6,2,4,1"
1392080542.0,1392080542.0,"6,2,4,3,1"
1392080542.0,1392080542.0,"6,2,4,1"
1392080543.0,1392080543.0,"6,2,4,3,1"
1392080543.0,1392080543.0,"6,2,4,1"
1392080544.0,1392080544.0,"6,2,4,3,1"
1392080544.0,1392080544.0,"6,2,4,1"
1392080545.0,1392080545.0,"6,2,4,3,1"
1392080545.0,1392080545.0,"6,2,4,1"
1392080546.0,1392080546.0,"6,2,4,3,1"
1392080546.0,1392080546.0,"6,2,4,1"
1392080547.0,1392080547.0,"6,2,4,3,1"
1392080547.0,1392080547.0,"6,2,4,1"
1392080548.0,1392080548.0,"6,2,4,3,1"
1392080548.0,1392080548.0,"6,2,4,1"
1392080549.0,1392080549.0,"6,2,4,3,1"
1392080549.0,1392080549.0,"6,2,4,1"
1392080550.0,1392080550.0,"6,2,4,3,1"
1392080550.0,1392080550.0,"6,2,4,1"
1392080551.0,1392080551.0,"6,2,4,3,1"
1392080551.0,1392080551.0,"6,2,4,1"
1392080552.0,1392080552.0,"6,2,4,3,1"
1392080552.0,1392080552.0,"6,2,4,1"
1392080553.0,1392080553.0,"6,2,4,3,1"
1392080553.0,1392080553.0,"6,2,4,1"
1392080554.0,1392080554.0,"6,2,4,3,1"
1392080554.0,1392080554.0,"6,2,4,1"
1392080555.0,1392080555.0,"6,2,4,3,1"
1392080555.0,1392080555.0,"6,2,4,1"
1392080556.0,1392080556.0,"6,2,4,3,1"
1392080556.0,1392080556.0,"6,2,4,1"
1392080557.0,1392080557.0,"6,2,4,3,1"
1392080557.0,1392080557.0,"6,2,4,1"
1392080558.0,1392080558.0,"6,2,4,3,1"
1392080558.0,1392080558.0,"6,2,4,1"
1392080559.0,1392080559.0,"6,2,4,3,1"
1392080559.0,1392080559.0,"6,2,4,1"
1392080560.0,1392080560.0,"6,2,4,3,1"
1392080560.0,1392080560.0,"6,2,4,1"
1392080561.0,1392080561.0,"6,2,4,3,1"
1392080561.0,1392080561.0,"6,2,4,1"
1392080562.0,1392080562.0,"6,2,4,3,1"
1392080562.0,1392080562.0,"6,2,4,1"
1392080563.0,1392080563.0,"6,2,4,3,1"
1392080563.0,1392080563.0,"6,2,4,1"
1392080564.0,1392080564.0,"6,2,4,3,1"
1392080564.0,1392080564.0,"6,2,4,1"
1392080565.0,1392080565.0,"6,2,4,3,1"
1392080565.0,1392080565.0,"6,2,4,1"
1392080566.0,1392080566.0,"6,2,4,3,1"
1392080566.0,1392080566.0,"6,2,4,1"
1392080567.0,1392080567.0,"6,2,4,3,1"
1392080567.0,1392080567.0,"6,2,4,1"
1392080568.0,1392080568.0,"6,2,4,3,1"
1392080568.0,1392080568.0,"6,2,4,1"
1392080569.0,1392080569.0,"6,2,4,3,1"
1392080569.0,1392080569.0,"6,2,4,1"
1392080570.0,1392080570.0,"6,2,4,3,1"
1392080570.0,1392080570.0,"6,2,4,1"
1392080571.0,1392080571.0,"6,2,4,3,1"
1392080571.0,1392080571.0,"6,2,4,1"
1392080572.0,1392080572.0,"6,2,4,3,1"
1392080572.0,1392080572.0,"6,2,4,1"
1392080573.0,1392080573.0,"6,2,4,3,1"
1392080573.0,1392080573.0,"6,2,4,1"
1392080574.0,1392080574.0,"6,2,4,3,1"
1392080574.0,1392080574.0,"6,2,4,1"
1392080575.0,1392080575.0,"6,2,4,3,1"
1392080575.0,1392080575.0,"6,2,4,1"
1392080576.0,1392080576.0,"6,2,4,3,1"
1392080576.0,1392080576.0,"6,2,4,1"
1392080577.0,1392080577.0,"6,2,4,3,1"
1392080577.0,1392080577.0,"6,2,4,1"
1392080578.0,1392080578.0,"6,2,4,3,1"
1392080578.0,1392080578.0,"6,2,4,1"
1392080579.0,1392080579.0,"6,2,4,3,1"
1392080579.0,1392080579.0,"6,2,4,1"
1392080580.0,1392080580.0,"6,2,4,3,1"
1392080580.0,1392080580.0,"6,2,4,1"
1392080581.0,1392080581.0,"6,2,4,3,1"
1392080581.0,1392080581.0,"6,2,4,1"
1392080582.0,1392080582.0,"6,2,4,3,1"
1392080582.0,1392080582.0,"6,2,4,1"
1392080583.0,1392080583.0,"6,2,4,3,1"
1392080583.0,1392080583.0,"6,2,4,1"
1392080584.0,1392080584.0,"6,2,4,3,1"
1392080584.0,1392080584.0,"6,2,4,1"
1392080585.0,1392080585.0,"6,2,4,3,1"
1392080585.0,1392080585.0,"6,2,4,1"
1392080586.0,1392080586.0,"6,2,4,3,1"
1392080586.0,1392080586.0,"6,2,4,1"
1392080587.0,1392080587.0,"6,2,4,3,1"
1392080587.0,1392080587.0,"6,2,4,1"
1392080588.0,1392080588.0,"6,2,4,3,1"
1392080588.0,1392080588.0,"6,2,4,1"
1392080589.0,1392080589.0,"6,2,4,3,1"
1392080589.0,1392080589.0,"6,2,4,1"
1392080590.0,1392080590.0,"6,2,4,3,1"
1392080590.0,1392080590.0,"6,2,4,1"
1392080591.0,1392080591.0,"6,2,4,3,1"
1392080591.0,1392080591.0,"6,2,4,1"
1392080592.0,1392080592.0,"6,2,4,3,1"
1392080592.0,1392080592.0,"6,2,4,1"
1392080593.0,1392080593.0,"6,2,4,3,1"
1392080593.0,1392080593.0,"6,2,4,1"
1392080594.0,1392080594.0,"6,2,4,3,1"
1392080594.0,1392080594.0,"6,2,4,1"
1392080595.0,1392080595.0,"6,2,4,3,1"
1392080595.0,1392080595.0,"6,2,4,1"
1392080596.0,1392080596.0,"6,2,4,3,1"
1392080596.0,1392080596.0,"6,2,4,1"
1392080597.0,1392080597.0,"6,2,4,3,1"
1392080597.0,1392080597.0,"6,2,4,1"
1392080598.0,1392080598.0,"6,2,4,3,1"
1392080598.0,1392080598.0,"6,2,4,1"
1392080599.0,1392080599.0,"6,2,4,3,1"
1392080599.0,1392080599.0,"6,2,4,1"
1392080600.0,1392080600.0,"6,2,4,3,1"
1392080600.0,1392080600.0,"6,2,4,1"
1392080601.0,1392080601.0,"6,2,4,3,1"
1392080601.0,1392080601.0,"6,2,4,1"
1392080602.0,1392080602.0,"6,2,4,3,1"
1392080602.0,1392080602.0,"6,2,4,1"
1392080603.0,1392080603.0,"6,2,4,3,1"
1392080603.0,1392080603.0,"6,2,4,1"
1392080604.0,1392080604.0,"6,2,4,3,1"
1392080604.0,1392080604.0,"6,2,4,1"
1392080605.0,1392080605.0,"6,2,4,3,1"
1392080605.0,1392080605.0,"6,2,4,1"
1392080606.0,1392080606.0,"6,2,4,3,1"
1392080606.0,1392080606.0,"6,2,4,1"
1392080607.0,1392080607.0,"6,2,4,3,1"
1392080607.0,1392080607.0,"6,2,4,1"
1392080608.0,1392080608.0,"6,2,4,3,1"
1392080608.0,1392080608.0,"6,2,4,1"
1392080609.0,1392080609.0,"6,2,4,3,1"
1392080609.0,1392080609.0,"6,2,4,1"
1392080610.0,1392080610.0,"6,2,4,3,1"
1392080610.0,1392080610.0,"6,2,4,1"
1392080611.0,1392080611.0,"6,2,4,3,1"
1392080611.0,1392080611.0,"6,2,4,1"
1392080612.0,1392080612.0,"6,2,4,3,1"
1392080612.0,1392080612.0,"6,2,4,1"
1392080613.0,1392080613.0,"6,2,4,3,1"
1392080613.0,1392080613.0,"6,2,4,1"
1392080614.0,1392080614.0,"6,2,4,3,1"
1392080614.0,1392080614.0,"6,2,4,1"
1392080615.0,1392080615.0,"6,2,4,3,1"
1392080615.0,1392080615.0,"6,2,4,1"
1392080616.0,1392080616.0,"6,2,4,3,1"
1392080616.0,1392080616.0,"6,2,4,1"
1392080617.0,1392080617.0,"6,2,4,3,1"
1392080617.0,1392080617.0,"6,2,4,1"
1392080618.0,1392080618.0,"6,2,4,3,1"
1392080618.0,1392080618.0,"6,2,4,1"
1392080619.0,1392080619.0,"6,2,4,3,1"
1392080619.0,1392080619.0,"6,2,4,1"
1392080620.0,1392080620.0,"6,2,4,3,1"
1392080620.0,1392080620.0,"6,2,4,1"
1392080621.0,1392080621.0,"6,2,4,3,1"
1392080621.0,1392080621.0,"6,2,4,1"
1392080622.0,1392080622.0,"6,2,4,3,1"
1392080622.0,1392080622.0,"6,2,4,1"
1392080623.0,1392080623.0,"6,2,4,3,1"
1392080623.0,1392080623.0,"6,2,4,1"
1392080624.0,1392080624.0,"6,2,4,3,1"
1392080624.0,1392080624.0,"6,2,4,1"
1392080625.0,1392080625.0,"6,2,4,3,1"
1392080625.0,1392080625.0,"6,2,4,1"
1392080626.0,1392080626.0,"6,2,4,3,1"
1392080626.0,1392080626.0,"6,2,4,1"
1392080627.0,1392080627.0,"6,2,4,3,1"
1392080627.0,1392080627.0,"6,2,4,1"
1392080628.0,1392080628.0,"6,2,4,3,1"
1392080628.0,1392080628.0,"6,2,4,1"
1392080629.0,1392080629.0,"6,2,4,3,1"
1392080629.0,1392080629.0,"6,2,4,1"
1392080630.0,1392080630.0,"6,2,4,3,1"
1392080630.0,1392080630.0,"6,2,4,1"
1392080631.0,1392080631.0,"6,2,4,3,1"
1392080631.0,1392080631.0,"6,2,4,1"
1392080632.0,1392080632.0,"6,2,4,3,1"
1392080632.0,1392080632.0,"6,2,4,1"
1392080633.0,1392080633.0,"6,2,4,3,1"
1392080633.0,1392080633.0,"6,2,4,1"
1392080634.0,1392080634.0,"6,2,4,3,1"
1392080634.0,1392080634.0,"6,2,4,1"
1392080635.0,1392080635.0,"6,2,4,3,1"
1392080635.0,1392080635.0,"6,2,4,1"
1392080636.0,1392080636.0,"6,2,4,3,1"
1392080636.0,1392080636.0,"6,2,4,1"
1392080637.0,1392080637.0,"6,2,4,3,1"
1392080637.0,1392080637.0,"6,2,4,1"
1392080638.0,1392080638.0,"6,2,4,3,1"
1392080638.0,1392080638.0,"6,2,4,1"
1392080639.0,1392080639.0,"6,2,4,3,1"
1392080639.0,1392080639.0,"6,2,4,1"
1392080640.0,1392080640.0,"6,2,4,3,1"
1392080640.0,1392080640.0,"6,2,4,1"
1392080641.0,1392080641.0,"6,2,4,3,1"
1392080641.0,1392080641.0,"6,2,4,1"
1392080642.0,1392080642.0,"6,2,4,3,1"
1392080642.0,1392080642.0,"6,2,4,1"
1392080643.0,1392080643.0,"6,2,4,3,1"
1392080643.0,1392080643.0,"6,2,4,1"
1392080644.0,1392080644.0,"6,2,4,3,1"
1392080644.0,1392080644.0,"6,2,4,1"
1392080645.0,1392080645.0,"6,2,4,3,1"
1392080645.0,1392080645.0,"6,2,4,1"
1392080646.0,1392080646.0,"6,2,4,3,1"
1392080646.0,1392080646.0,"6,2,4,1"
1392080647.0,1392080647.0,"6,2,4,3,1"
1392080647.0,1392080647.0,"6,2,4,1"
1392080648.0,1392080648.0,"6,2,4,3,1"
1392080648.0,1392080648.0,"6,2,4,1"
1392080649.0,1392080649.0,"6,2,4,3,1"
1392080649.0,1392080649.0,"6,2,4,1"
1392080650.0,1392080650.0,"6,2,4,3,1"
1392080650.0,1392080650.0,"6,2,4,1"
1392080651.0,1392080651.0,"6,2,4,3,1"
1392080651.0,1392080651.0,"6,2,4,1"
1392080652.0,1392080652.0,"6,2,4,3,1"
1392080652.0,1392080652.0,"6,2,4,1"
1392080653.0,1392080653.0,"6,2,4,3,1"
1392080653.0,1392080653.0,"6,2,4,1"
1392080654.0,1392080654.0,"6,2,4,3,1"
1392080654.0,1392080654.0,"6,2,4,1"
1392080655.0,1392080655.0,"6,2,4,3,1"
1392080655.0,1392080655.0,"6,2,4,1"
1392080656.0,1392080656.0,"6,2,4,3,1"
1392080656.0,1392080656.0,"6,2,4,1"
1392080657.0,1392080657.0,"6,2,4,3,1"
1392080657.0,1392080657.0,"6,2,4,1"
1392080658.0,1392080658.0,"6,2,4,3,1"
1392080658.0,1392080658.0,"6,2,4,1"
1392080659.0,1392080659.0,"6,2,4,3,1"
1392080659.0,1392080659.0,"6,2,4,1"
1392080660.0,1392080660.0,"6,2,4,3,1"
1392080660.0,1392080660.0,"6,2,4,1"
1392080661.0,1392080661.0,"6,2,4,3,1"
1392080661.0,1392080661.0,"6,2,4,1"
1392080662.0,1392080662.0,"6,2,4,3,1"
1392080662.0,1392080662.0,"6,2,4,1"
1392080663.0,1392080663.0,"6,2,4,3,1"
1392080663.0,1392080663.0,"6,2,4,1"
1392080664.0,1392080664.0,"6,2,4,3,1"
1392080664.0,1392080664.0,"6,2,4,1"
1392080665.0,1392080665.0,"6,2,4,3,1"
1392080665.0,1392080665.0,"6,2,4,1"
1392080666.0,1392080666.0,"6,2,4,3,1"
1392080666.0,1392080666.0,"6,2,4,1"
1392080667.0,1392080667.0,"6,2,4,3,1"
1392080667.0,1392080667.0,"6,2,4,1"
1392080668.0,1392080668.0,"6,2,4,3,1"
1392080668.0,1392080668.0,"6,2,4,1"
1392080669.0,1392080669.0,"6,2,4,3,1"
1392080669.0,1392080669.0,"6,2,4,1"
1392080670.0,1392080670.0,"6,2,4,3,1"
1392080670.0,1392080670.0,"6,2,4,1"
1392080671.0,1392080671.0,"6,2,4,3,1"
1392080671.0,1392080671.0,"6,2,4,1"
1392080672.0,1392080672.0,"6,2,4,3,1"
1392080672.0,1392080672.0,"6,2,4,1"
1392080673.0,1392080673.0,"6,2,4,3,1"
1392080673.0,1392080673.0,"6,2,4,1"
1392080674.0,1392080674.0,"6,2,4,3,1"
1392080674.0,1392080674.0,"6,2,4,1"
1392080675.0,1392080675.0,"6,2,4,3,1"
1392080675.0,1392080675.0,"6,2,4,1"
1392080676.0,1392080676.0,"6,2,4,3,1"
1392080676.0,1392080676.0,"6,2,4,1"
1392080677.0,1392080677.0,"6,2,4,3,1"
1392080677.0,1392080677.0,"6,2,4,1"
1392080678.0,1392080678.0,"6,2,4,3,1"
1392080678.0,1392080678.0,"6,2,4,1"
1392080679.0,1392080679.0,"6,2,4,3,1"
1392080679.0,1392080679.0,"6,2,4,1"
1392080680.0,1392080680.0,"6,2,4,3,1"
1392080680.0,1392080680.0,"6,2,4,1"
1392080681.0,1392080681.0,"6,2,4,3,1"
1392080681.0,1392080681.0,"6,2,4,1"
1392080682.0,1392080682.0,"6,2,4,3,1"
1392080682.0,1392080682.0,"6,2,4,1"
1392080683.0,1392080683.0,"6,2,4,3,1"
1392080683.0,1392080683.0,"6,2,4,1"
1392080684.0,1392080684.0,"6,2,4,3,1"
1392080684.0,1392080684.0,"6,2,4,1"
1392080685.0,1392080685.0,"6,2,4,3,1"
1392080685.0,1392080685.0,"6,2,4,1"
1392080686.0,1392080686.0,"6,2,4,3,1"
1392080686.0,1392080686.0,"6,2,4,1"
1392080687.0,1392080687.0,"6,2,4,3,1"
1392080687.0,1392080687.0,"6,2,4,1"
1392080688.0,1392080688.0,"6,2,4,3,1"
1392080688.0,1392080688.0,"6,2,4,1"
1392080689.0,1392080689.0,"6,2,4,3,1"
1392080689.0,1392080689.0,"6,2,4,1"
1392080690.0,1392080690.0,"6,2,4,3,1"
1392080690.0,1392080690.0,"6,2,4,1"
1392080691.0,1392080691.0,"6,2,4,3,1"
1392080691.0,1392080691.0,"6,2,4,1"
1392080692.0,1392080692.0,"6,2,4,3,1"
1392080692.0,1392080692.0,"6,2,4,1"
1392080693.0,1392080693.0,"6,2,4,3,1"
1392080693.0,1392080693.0,"6,2,4,1"
1392080694.0,1392080694.0,"6,2,4,3,1"
1392080694.0,1392080694.0,"6,2,4,1"
1392080695.0,1392080695.0,"6,2,4,3,1"
1392080695.0,1392080695.0,"6,2,4,1"
1392080696.0,1392080696.0,"6,2,4,3,1"
1392080696.0,1392080696.0,"6,2,4,1"
1392080697.0,1392080697.0,"6,2,4,3,1"
1392080697.0,1392080697.0,"6,2,4,1"
1392080698.0,1392080698.0,"6,2,4,3,1"
1392080698.0,1392080698.0,"6,2,4,1"
1392080699.0,1392080699.0,"6,2,4,3,1"
1392080699.0,1392080699.0,"6,2,4,1"
1392080700.0,1392080700.0,"6,2,4,3,1"
1392080700.0,1392080700.0,"6,2,4,1"
1392080701.0,1392080701.0,"6,2,4,3,1"
1392080701.0,1392080701.0,"6,2,4,1"
1392080702.0,1392080702.0,"6,2,4,3,1"
1392080702.0,1392080702.0,"6,2,4,1"
1392080703.0,1392080703.0,"6,2,4,3,1"
1392080703.0,1392080703.0,"6,2,4,1"
1392080704.0,1392080704.0,"6,2,4,3,1"
1392080704.0,1392080704.0,"6,2,4,1"
1392080705.0,1392080705.0,"6,2,4,3,1"
1392080705.0,1392080705.0,"6,2,4,1"
1392080706.0,1392080706.0,"6,2,4,3,1"
1392080706.0,1392080706.0,"6,2,4,1"
1392080707.0,1392080707.0,"6,2,4,3,1"
1392080707.0,1392080707.0,"6,2,4,1"
1392080708.0,1392080708.0,"6,2,4,3,1"
1392080708.0,1392080708.0,"6,2,4,1"
1392080709.0,1392080709.0,"6,2,4,3,1"
1392080709.0,1392080709.0,"6,2,4,1"
1392080710.0,1392080710.0,"6,2,4,3,1"
1392080710.0,1392080710.0,"6,2,4,1"
1392080711.0,1392080711.0,"6,2,4,3,1"
1392080711.0,1392080711.0,"6,2,4,1"
1392080712.0,1392080712.0,"6,2,4,3,1"
1392080712.0,1392080712.0,"6,2,4,1"
1392080713.0,1392080713.0,"6,2,4,3,1"
1392080713.0,1392080713.0,"6,2,4,1"
1392080714.0,1392080714.0,"6,2,4,3,1"
1392080714.0,1392080714.0,"6,2,4,1"
1392080715.0,1392080715.0,"6,2,4,3,1"
1392080715.0,1392080715.0,"6,2,4,1"
1392080716.0,1392080716.0,"6,2,4,3,1"
1392080716.0,1392080716.0,"6,2,4,1"
1392080717.0,1392080717.0,"6,2,4,3,1"
1392080717.0,1392080717.0,"6,2,4,1"
1392080718.0,1392080718.0,"6,2,4,3,1"
1392080718.0,1392080718.0,"6,2,4,1"
1392080719.0,1392080719.0,"6,2,4,3,1"
1392080719.0,1392080719.0,"6,2,4,1"
1392080720.0,1392080720.0,"6,2,4,3,1"
1392080720.0,1392080720.0,"6,2,4,1"
1392080721.0,1392080721.0,"6,2,4,3,1"
1392080721.0,1392080721.0,"6,2,4,1"
1392080722.0,1392080722.0,"6,2,4,3,1"
1392080722.0,1392080722.0,"6,2,4,1"
1392080723.0,1392080723.0,"6,2,4,3,1"
1392080723.0,1392080723.0,"6,2,4,1"
1392080724.0,1392080724.0,"6,2,4,3,1"
1392080724.0,1392080724.0,"6,2,4,1"
1392080725.0,1392080725.0,"6,2,4,3,1"
1392080725.0,1392080725.0,"6,2,4,1"
1392080726.0,1392080726.0,"6,2,4,3,1"
1392080726.0,1392080726.0,"6,2,4,1"
1392080727.0,1392080727.0,"6,2,4,3,1"
1392080727.0,1392080727.0,"6,2,4,1"
1392080728.0,1392080728.0,"6,2,4,3,1"
1392080728.0,1392080728.0,"6,2,4,1"
1392080729.0,1392080729.0,"6,2,4,3,1"
1392080729.0,1392080729.0,"6,2,4,1"
1392080730.0,1392080730.0,"6,2,4,3,1"
1392080730.0,1392080730.0,"6,2,4,1"
1392080731.0,1392080731.0,"6,2,4,3,1"
1392080731.0,1392080731.0,"6,2,4,1"
1392080732.0,1392080732.0,"6,2,4,3,1"
1392080732.0,1392080732.0,"6,2,4,1"
1392080733.0,1392080733.0,"6,2,4,3,1"
1392080733.0,1392080733.0,"6,2,4,1"
1392080734.0,1392080734.0,"6,2,4,3,1"
1392080734.0,1392080734.0,"6,2,4,1"
1392080735.0,1392080735.0,"6,2,4,3,1"
1392080735.0,1392080735.0,"6,2,4,1"
1392080736.0,1392080736.0,"6,2,4,3,1"
1392080736.0,1392080736.0,"6,2,4,1"
1392080737.0,1392080737.0,"6,2,4,3,1"
1392080737.0,1392080737.0,"6,2,4,1"
1392080738.0,1392080738.0,"6,2,4,3,1"
1392080738.0,1392080738.0,"6,2,4,1"
1392080739.0,1392080739.0,"6,2,4,3,1"
1392080739.0,1392080739.0,"6,2,4,1"
1392080740.0,1392080740.0,"6,2,4,3,1"
1392080740.0,1392080740.0,"6,2,4,1"
1392080741.0,1392080741.0,"6,2,4,3,1"
1392080741.0,1392080741.0,"6,2,4,1"
1392080742.0,1392080742.0,"6,2,4,3,1"
1392080742.0,1392080742.0,"6,2,4,1"
1392080743.0,1392080743.0,"6,2,4,3,1"
1392080743.0,1392080743.0,"6,2,4,1"
1392080744.0,1392080744.0,"6,2,4,3,1"
1392080744.0,1392080744.0,"6,2,4,1"
1392080745.0,1392080745.0,"6,2,4,3,1"
1392080745.0,1392080745.0,"6,2,4,1"
1392080746.0,1392080746.0,"6,2,4,3,1"
1392080746.0,1392080746.0,"6,2,4,1"
1392080747.0,1392080747.0,"6,2,4,3,1"
1392080747.0,1392080747.0,"6,2,4,1"
1392080748.0,1392080748.0,"6,2,4,3,1"
1392080748.0,1392080748.0,"6,2,4,1"
1392080749.0,1392080749.0,"6,2,4,3,1"
1392080749.0,1392080749.0,"6,2,4,1"
1392080750.0,1392080750.0,"6,2,4,3,1"
1392080750.0,1392080750.0,"6,2,4,1"
1392080751.0,1392080751.0,"6,2,4,3,1"
1392080751.0,1392080751.0,"6,2,4,1"
1392080752.0,1392080752.0,"6,2,4,3,1"
1392080752.0,1392080752.0,"6,2,4,1"
1392080753.0,1392080753.0,"6,2,4,3,1"
1392080753.0,1392080753.0,"6,2,4,1"
1392080754.0,1392080754.0,"6,2,4,3,1"
1392080754.0,1392080754.0,"6,2,4,1"
1392080755.0,1392080755.0,"6,2,4,3,1"
1392080755.0,1392080755.0,"6,2,4,1"
1392080756.0,1392080756.0,"6,2,4,3,1"
1392080756.0,1392080756.0,"6,2,4,1"
1392080757.0,1392080757.0,"6,2,4,3,1"
1392080757.0,1392080757.0,"6,2,4,1"
1392080758.0,1392080758.0,"6,2,4,3,1"
1392080758.0,1392080758.0,"6,2,4,1"
1392080759.0,1392080759.0,"6,2,4,3,1"
1392080759.0,1392080759.0,"6,2,4,1"
1392080760.0,1392080760.0,"6,2,4,3,1"
1392080760.0,1392080760.0,"6,2,4,1"
1392080761.0,1392080761.0,"6,2,4,3,1"
1392080761.0,1392080761.0,"6,2,4,1"
1392080762.0,1392080762.0,"6,2,4,3,1"
1392080762.0,1392080762.0,"6,2,4,1"
1392080763.0,1392080763.0,"6,2,4,3,1"
1392080763.0,1392080763.0,"6,2,4,1"
1392080764.0,1392080764.0,"6,2,4,3,1"
1392080764.0,1392080764.0,"6,2,4,1"
1392080765.0,1392080765.0,"6,2,4,3,1"
1392080765.0,1392080765.0,"6,2,4,1"
1392080766.0,1392080766.0,"6,2,4,3,1"
1392080766.0,1392080766.0,"6,2,4,1"
1392080767.0,1392080767.0,"6,2,4,3,1"
1392080767.0,1392080767.0,"6,2,4,1"
1392080768.0,1392080768.0,"6,2,4,3,1"
1392080768.0,1392080768.0,"6,2,4,1"
1392080769.0,1392080769.0,"6,2,4,3,1"
1392080769.0,1392080769.0,"6,2,4,1"
1392080770.0,1392080770.0,"6,2,4,3,1"
1392080770.0,1392080770.0,"6,2,4,1"
