start_time,end_time,room_set
1392109163.0,1392109163.0,6
1392109164.0,1392109164.0,"6,4"
1392109164.0,1392109164.0,6
1392109165.0,1392109165.0,"6,4"
1392109165.0,1392109165.0,6
1392109166.0,1392109166.0,"6,4"
1392109166.0,1392109166.0,6
1392109167.0,1392109167.0,"6,4"
1392109167.0,1392109167.0,6
1392109168.0,1392109168.0,"6,4"
1392109168.0,1392109168.0,6
1392109169.0,1392109169.0,"6,4"
1392109169.0,1392109169.0,6
1392109170.0,1392109170.0,"6,4"
1392109170.0,1392109170.0,6
1392109171.0,1392109171.0,"6,4"
1392109171.0,1392109171.0,6
1392109172.0,1392109172.0,"6,4"
1392109172.0,1392109172.0,6
1392109173.0,1392109173.0,"6,4"
1392109173.0,1392109173.0,6
1392109174.0,1392109174.0,"6,4"
1392109174.0,1392109174.0,6
1392109175.0,1392109175.0,"6,4"
1392109175.0,1392109175.0,6
1392109176.0,1392109176.0,"6,4"
1392109176.0,1392109176.0,6
1392109177.0,1392109177.0,"6,4"
1392109177.0,1392109177.0,6
1392109178.0,1392109178.0,"6,4"
1392109178.0,1392109178.0,6
1392109179.0,1392109179.0,"6,4"
1392109179.0,1392109179.0,6
1392109180.0,1392109180.0,"6,4"
1392109180.0,1392109180.0,6
1392109181.0,1392109181.0,"6,4"
1392109181.0,1392109181.0,6
1392109182.0,1392109182.0,"6,4"
1392109182.0,1392109182.0,6
1392109183.0,1392109183.0,"6,4"
1392109183.0,1392109183.0,6
1392109184.0,1392109184.0,"6,4"
1392109184.0,1392109184.0,6
1392109185.0,1392109185.0,"6,4"
1392109185.0,1392109185.0,6
1392109186.0,1392109186.0,"6,4"
1392109186.0,1392109186.0,6
1392109187.0,1392109187.0,"6,4"
1392109187.0,1392109187.0,6
1392109188.0,1392109188.0,"6,4"
1392109188.0,1392109188.0,6
1392109189.0,1392109189.0,"6,4"
1392109189.0,1392109189.0,6
1392109190.0,1392109190.0,"6,4"
1392109190.0,1392109190.0,6
1392109191.0,1392109191.0,"6,4"
1392109191.0,1392109191.0,6
1392109192.0,1392109192.0,"6,4"
1392109192.0,1392109192.0,6
1392109193.0,1392109193.0,"6,4"
1392109193.0,1392109193.0,6
1392109194.0,1392109194.0,"6,4"
1392109194.0,1392109194.0,6
1392109195.0,1392109195.0,"6,4"
1392109195.0,1392109195.0,6
1392109196.0,1392109196.0,"6,4"
1392109196.0,1392109196.0,6
1392109197.0,1392109197.0,"6,4"
1392109197.0,1392109197.0,6
1392109198.0,1392109198.0,"6,4"
1392109198.0,1392109198.0,6
1392109199.0,1392109199.0,"6,4"
1392109199.0,1392109199.0,6
1392109200.0,1392109200.0,"6,4"
1392109200.0,1392109200.0,6
1392109201.0,1392109201.0,"6,4"
1392109201.0,1392109201.0,6
