start_time,end_time,room_set
1392100023.0,1392100023.0,"4,1"
1392100023.0,1392100023.0,1
1392100024.0,1392100024.0,"4,1"
1392100024.0,1392100024.0,1
1392100025.0,1392100025.0,"4,1"
1392100025.0,1392100025.0,1
1392100026.0,1392100026.0,"4,1"
1392100026.0,1392100026.0,1
1392100027.0,1392100027.0,"4,1"
1392100027.0,1392100027.0,1
1392100028.0,1392100028.0,"4,1"
1392100028.0,1392100028.0,1
1392100029.0,1392100029.0,"4,1"
1392100029.0,1392100029.0,1
1392100030.0,1392100030.0,"4,1"
1392100030.0,1392100030.0,1
1392100031.0,1392100031.0,"4,1"
1392100031.0,1392100031.0,1
1392100032.0,1392100032.0,"4,1"
1392100032.0,1392100032.0,1
1392100033.0,1392100033.0,"4,1"
1392100033.0,1392100033.0,1
1392100034.0,1392100034.0,"4,1"
1392100034.0,1392100034.0,1
1392100035.0,1392100035.0,"4,1"
1392100035.0,1392100035.0,1
1392100036.0,1392100036.0,"4,1"
1392100036.0,1392100036.0,1
1392100037.0,1392100037.0,"4,1"
1392100037.0,1392100037.0,1
1392100038.0,1392100038.0,"4,1"
1392100038.0,1392100038.0,1
1392100039.0,1392100039.0,"4,1"
1392100039.0,1392100039.0,1
1392100040.0,1392100040.0,"4,1"
1392100040.0,1392100040.0,1
1392100041.0,1392100041.0,"4,1"
1392100041.0,1392100041.0,1
1392100042.0,1392100042.0,"4,1"
1392100042.0,1392100042.0,1
1392100043.0,1392100043.0,"4,1"
1392100043.0,1392100043.0,1
1392100044.0,1392100044.0,"4,1"
1392100044.0,1392100044.0,1
1392100045.0,1392100045.0,"4,1"
1392100045.0,1392100045.0,1
1392100046.0,1392100046.0,"4,1"
1392100046.0,1392100046.0,1
1392100047.0,1392100047.0,"4,1"
1392100047.0,1392100047.0,1
1392100048.0,1392100048.0,"4,1"
1392100048.0,1392100048.0,1
1392100049.0,1392100049.0,"4,1"
1392100049.0,1392100049.0,1
1392100050.0,1392100050.0,"4,1"
1392100050.0,1392100050.0,1
1392100051.0,1392100051.0,"4,1"
1392100051.0,1392100051.0,1
1392100052.0,1392100052.0,"4,1"
1392100052.0,1392100052.0,1
1392100053.0,1392100053.0,"4,1"
1392100053.0,1392100053.0,1
1392100054.0,1392100054.0,"4,1"
1392100054.0,1392100054.0,1
1392100055.0,1392100055.0,"4,1"
1392100055.0,1392100055.0,1
1392100056.0,1392100056.0,"4,1"
1392100056.0,1392100056.0,1
1392100057.0,1392100057.0,"4,1"
1392100057.0,1392100057.0,1
1392100058.0,1392100058.0,"4,1"
1392100058.0,1392100058.0,1
1392100059.0,1392100059.0,"4,1"
1392100059.0,1392100059.0,1
1392100060.0,1392100060.0,"4,1"
1392100060.0,1392100060.0,1
1392100061.0,1392100061.0,"4,1"
1392100061.0,1392100061.0,1
1392100062.0,1392100062.0,"4,1"
1392100062.0,1392100062.0,1
1392100063.0,1392100063.0,"4,1"
1392100063.0,1392100063.0,1
1392100064.0,1392100064.0,"4,1"
1392100064.0,1392100064.0,1
1392100065.0,1392100065.0,"4,1"
1392100065.0,1392100065.0,1
1392100066.0,1392100066.0,"4,1"
1392100066.0,1392100066.0,1
1392100067.0,1392100067.0,"4,1"
1392100067.0,1392100067.0,1
1392100068.0,1392100068.0,"4,1"
1392100068.0,1392100068.0,1
1392100069.0,1392100069.0,"4,1"
1392100069.0,1392100069.0,1
1392100070.0,1392100070.0,"4,1"
1392100070.0,1392100070.0,1
1392100071.0,1392100071.0,"4,1"
1392100071.0,1392100071.0,1
1392100072.0,1392100072.0,"4,1"
1392100072.0,1392100072.0,1
1392100073.0,1392100073.0,"4,1"
1392100073.0,1392100073.0,1
1392100074.0,1392100074.0,"4,1"
1392100074.0,1392100074.0,1
1392100075.0,1392100075.0,"4,1"
1392100075.0,1392100075.0,1
1392100076.0,1392100076.0,"4,1"
1392100076.0,1392100076.0,1
1392100077.0,1392100077.0,"4,1"
1392100077.0,1392100077.0,1
1392100078.0,1392100078.0,"4,1"
1392100078.0,1392100078.0,1
1392100079.0,1392100079.0,"4,1"
1392100079.0,1392100079.0,1
1392100080.0,1392100080.0,"4,1"
1392100080.0,1392100080.0,1
1392100081.0,1392100081.0,"4,1"
1392100081.0,1392100081.0,1
1392100082.0,1392100082.0,"4,1"
1392100082.0,1392100082.0,1
1392100083.0,1392100083.0,"4,1"
1392100083.0,1392100083.0,1
1392100084.0,1392100084.0,"4,1"
1392100084.0,1392100084.0,1
1392100085.0,1392100085.0,"4,1"
1392100085.0,1392100085.0,1
1392100086.0,1392100086.0,"4,1"
1392100086.0,1392100086.0,1
1392100087.0,1392100087.0,"4,1"
1392100087.0,1392100087.0,1
1392100088.0,1392100088.0,"4,1"
1392100088.0,1392100088.0,1
1392100089.0,1392100089.0,"4,1"
1392100089.0,1392100089.0,1
1392100090.0,1392100090.0,"4,1"
1392100090.0,1392100090.0,1
1392100091.0,1392100091.0,"4,1"
1392100091.0,1392100091.0,1
1392100092.0,1392100092.0,"4,1"
1392100092.0,1392100092.0,1
1392100093.0,1392100093.0,"4,1"
1392100093.0,1392100093.0,1
1392100094.0,1392100094.0,"4,1"
1392100094.0,1392100094.0,1
1392100095.0,1392100095.0,"4,1"
1392100095.0,1392100095.0,1
1392100096.0,1392100096.0,"4,1"
1392100096.0,1392100096.0,1
1392100097.0,1392100097.0,"4,1"
1392100097.0,1392100097.0,1
1392100098.0,1392100098.0,"4,1"
1392100098.0,1392100098.0,1
1392100099.0,1392100099.0,"4,1"
1392100099.0,1392100099.0,1
1392100100.0,1392100100.0,"4,1"
1392100100.0,1392100100.0,1
1392100101.0,1392100101.0,"4,1"
1392100101.0,1392100101.0,1
1392100102.0,1392100102.0,"4,1"
1392100102.0,1392100102.0,1
1392100103.0,1392100103.0,"4,1"
1392100103.0,1392100103.0,1
1392100104.0,1392100104.0,"4,1"
1392100104.0,1392100104.0,1
1392100105.0,1392100105.0,"4,1"
1392100105.0,1392100105.0,1
1392100106.0,1392100106.0,"4,1"
1392100106.0,1392100106.0,1
1392100107.0,1392100107.0,"4,1"
1392100107.0,1392100107.0,1
1392100108.0,1392100108.0,"4,1"
1392100108.0,1392100108.0,1
1392100109.0,1392100109.0,"4,1"
1392100109.0,1392100109.0,1
1392100110.0,1392100110.0,"4,1"
1392100110.0,1392100110.0,1
1392100111.0,1392100111.0,"4,1"
1392100111.0,1392100111.0,1
1392100112.0,1392100112.0,"4,1"
1392100112.0,1392100112.0,1
1392100113.0,1392100113.0,"4,1"
1392100113.0,1392100113.0,1
1392100114.0,1392100114.0,"4,1"
1392100114.0,1392100114.0,1
1392100115.0,1392100115.0,"4,1"
1392100115.0,1392100115.0,1
1392100116.0,1392100116.0,"4,1"
1392100116.0,1392100116.0,1
1392100117.0,1392100117.0,"4,1"
1392100117.0,1392100117.0,1
1392100118.0,1392100118.0,"4,1"
1392100118.0,1392100118.0,1
1392100119.0,1392100119.0,"4,1"
1392100119.0,1392100119.0,1
1392100120.0,1392100120.0,"4,1"
1392100120.0,1392100120.0,1
1392100121.0,1392100121.0,"4,1"
1392100121.0,1392100121.0,1
1392100122.0,1392100122.0,"4,1"
1392100122.0,1392100122.0,1
1392100123.0,1392100123.0,"4,1"
1392100123.0,1392100123.0,1
1392100124.0,1392100124.0,"4,1"
1392100124.0,1392100124.0,1
1392100125.0,1392100125.0,"4,1"
1392100125.0,1392100125.0,1
1392100126.0,1392100126.0,"4,1"
1392100126.0,1392100126.0,1
1392100127.0,1392100127.0,"4,1"
1392100127.0,1392100127.0,1
1392100128.0,1392100128.0,"4,1"
1392100128.0,1392100128.0,1
1392100129.0,1392100129.0,"4,1"
1392100129.0,1392100129.0,1
1392100130.0,1392100130.0,"4,1"
1392100130.0,1392100130.0,1
1392100131.0,1392100131.0,"4,1"
1392100131.0,1392100131.0,1
1392100132.0,1392100132.0,"4,1"
1392100132.0,1392100132.0,1
1392100133.0,1392100133.0,"4,1"
1392100133.0,1392100133.0,1
1392100134.0,1392100134.0,"4,1"
1392100134.0,1392100134.0,1
1392100135.0,1392100135.0,"4,1"
1392100135.0,1392100135.0,1
1392100136.0,1392100136.0,"4,1"
1392100136.0,1392100136.0,1
1392100137.0,1392100137.0,"4,1"
1392100137.0,1392100137.0,1
1392100138.0,1392100138.0,"4,1"
1392100138.0,1392100138.0,1
1392100139.0,1392100139.0,"4,1"
1392100139.0,1392100139.0,1
1392100140.0,1392100140.0,"4,1"
1392100140.0,1392100140.0,1
1392100141.0,1392100141.0,"4,1"
1392100141.0,1392100141.0,1
1392100142.0,1392100142.0,"4,1"
1392100142.0,1392100142.0,1
1392100143.0,1392100143.0,"4,1"
1392100143.0,1392100143.0,1
1392100144.0,1392100144.0,"4,1"
1392100144.0,1392100144.0,1
1392100145.0,1392100145.0,"4,1"
1392100145.0,1392100145.0,1
1392100146.0,1392100146.0,"4,1"
1392100146.0,1392100146.0,1
1392100147.0,1392100147.0,"4,1"
1392100147.0,1392100147.0,1
1392100148.0,1392100148.0,"4,1"
1392100148.0,1392100148.0,1
1392100149.0,1392100149.0,"4,1"
1392100149.0,1392100149.0,1
