start_time,end_time,room_set
1392085196.0,1392085196.0,"6,2,4,1"
1392085197.0,1392085197.0,"6,2,4,3,1"
1392085197.0,1392085197.0,"6,2,4,1"
1392085198.0,1392085198.0,"6,2,4,3,1"
1392085198.0,1392085198.0,"6,2,4,1"
1392085199.0,1392085199.0,"6,2,4,3,1"
1392085199.0,1392085199.0,"6,2,4,1"
1392085200.0,1392085200.0,"6,2,4,3,1"
1392085200.0,1392085200.0,"6,2,4,1"
1392085201.0,1392085201.0,"6,2,4,3,1"
1392085201.0,1392085201.0,"6,2,4,1"
1392085202.0,1392085202.0,"6,2,4,3,1"
1392085202.0,1392085202.0,"6,2,4,1"
1392085203.0,1392085203.0,"6,2,4,3,1"
1392085203.0,1392085203.0,"6,2,4,1"
1392085204.0,1392085204.0,"6,2,4,3,1"
1392085204.0,1392085204.0,"6,2,4,1"
1392085205.0,1392085205.0,"6,2,4,3,1"
1392085205.0,1392085205.0,"6,2,4,1"
1392085206.0,1392085206.0,"6,2,4,3,1"
1392085206.0,1392085206.0,"6,2,4,1"
1392085207.0,1392085207.0,"6,2,4,3,1"
1392085207.0,1392085207.0,"6,2,4,1"
1392085208.0,1392085208.0,"6,2,4,3,1"
1392085208.0,1392085208.0,"6,2,4,1"
1392085209.0,1392085209.0,"6,2,4,3,1"
1392085209.0,1392085209.0,"6,2,4,1"
1392085210.0,1392085210.0,"6,2,4,3,1"
1392085210.0,1392085210.0,"6,2,4,1"
1392085211.0,1392085211.0,"6,2,4,3,1"
1392085211.0,1392085211.0,"6,2,4,1"
1392085212.0,1392085212.0,"6,2,4,3,1"
1392085212.0,1392085212.0,"6,2,4,1"
1392085213.0,1392085213.0,"6,2,4,3,1"
1392085213.0,1392085213.0,"6,2,4,1"
1392085214.0,1392085214.0,"6,2,4,3,1"
1392085214.0,1392085214.0,"6,2,4,1"
1392085215.0,1392085215.0,"6,2,4,3,1"
1392085215.0,1392085215.0,"6,2,4,1"
1392085216.0,1392085216.0,"6,2,4,3,1"
1392085216.0,1392085216.0,"6,2,4,1"
1392085217.0,1392085217.0,"6,2,4,3,1"
1392085217.0,1392085217.0,"6,2,4,1"
1392085218.0,1392085218.0,"6,2,4,3,1"
1392085218.0,1392085218.0,"6,2,4,1"
1392085219.0,1392085219.0,"6,2,4,3,1"
1392085219.0,1392085219.0,"6,2,4,1"
1392085220.0,1392085220.0,"6,2,4,3,1"
1392085220.0,1392085220.0,"6,2,4,1"
1392085221.0,1392085221.0,"6,2,4,3,1"
1392085221.0,1392085221.0,"6,2,4,1"
1392085222.0,1392085222.0,"6,2,4,3,1"
1392085222.0,1392085222.0,"6,2,4,1"
1392085223.0,1392085223.0,"6,2,4,3,1"
1392085223.0,1392085223.0,"6,2,4,1"
1392085224.0,1392085224.0,"6,2,4,3,1"
1392085224.0,1392085224.0,"6,2,4,1"
1392085225.0,1392085225.0,"6,2,4,3,1"
1392085225.0,1392085225.0,"6,2,4,1"
1392085226.0,1392085226.0,"6,2,4,3,1"
1392085226.0,1392085226.0,"6,2,4,1"
1392085227.0,1392085227.0,"6,2,4,3,1"
1392085227.0,1392085227.0,"6,2,4,1"
1392085228.0,1392085228.0,"6,2,4,3,1"
1392085228.0,1392085228.0,"6,2,4,1"
1392085229.0,1392085229.0,"6,2,4,3,1"
1392085229.0,1392085229.0,"6,2,4,1"
1392085230.0,1392085230.0,"6,2,4,3,1"
1392085230.0,1392085230.0,"6,2,4,1"
1392085231.0,1392085231.0,"6,2,4,3,1"
1392085231.0,1392085231.0,"6,2,4,1"
1392085232.0,1392085232.0,"6,2,4,3,1"
