1392102546.0,1392102546.0,"4,1"
1392102546.0,1392102546.0,1
1392102547.0,1392102547.0,"4,1"
1392102547.0,1392102547.0,1
1392102548.0,1392102548.0,"4,1"
1392102548.0,1392102548.0,1
1392102549.0,1392102549.0,"4,1"
1392102549.0,1392102549.0,1
1392102550.0,1392102550.0,"4,1"
1392102550.0,1392102550.0,1
1392102551.0,1392102551.0,"4,1"
1392102551.0,1392102551.0,1
1392102552.0,1392102552.0,"4,1"
1392102552.0,1392102552.0,1
1392102553.0,1392102553.0,"4,1"
1392102553.0,1392102553.0,1
1392102554.0,1392102554.0,"4,1"
1392102554.0,1392102554.0,1
1392102555.0,1392102555.0,"4,1"
1392102555.0,1392102555.0,1
1392102556.0,1392102556.0,"4,1"
1392102556.0,1392102556.0,1
1392102557.0,1392102557.0,"4,1"
1392102557.0,1392102557.0,1
1392102558.0,1392102558.0,"4,1"
1392102558.0,1392102558.0,1
1392102559.0,1392102559.0,"4,1"
1392102559.0,1392102559.0,1
1392102560.0,1392102560.0,"4,1"
1392102560.0,1392102560.0,1
1392102561.0,1392102561.0,"4,1"
1392102561.0,1392102561.0,1
1392102562.0,1392102562.0,"4,1"
1392102562.0,1392102562.0,1
1392102563.0,1392102563.0,"4,1"
1392102563.0,1392102563.0,1
1392102564.0,1392102564.0,"4,1"
1392102564.0,1392102564.0,1
1392102565.0,1392102565.0,"4,1"
1392102565.0,1392102565.0,1
1392102566.0,1392102566.0,"4,1"
1392102566.0,1392102566.0,1
1392102567.0,1392102567.0,"4,1"
1392102567.0,1392102567.0,1
1392102568.0,1392102568.0,"4,1"
1392102568.0,1392102568.0,1
1392102569.0,1392102569.0,"4,1"
1392102569.0,1392102569.0,1
1392102570.0,1392102570.0,"4,1"
1392102570.0,1392102570.0,1
1392102571.0,1392102571.0,"4,1"
1392102571.0,1392102571.0,1
1392102572.0,1392102572.0,"4,1"
1392102572.0,1392102572.0,1
1392102573.0,1392102573.0,"4,1"
1392102573.0,1392102573.0,1
1392102574.0,1392102574.0,"4,1"
1392102574.0,1392102574.0,1
1392102575.0,1392102575.0,"4,1"
1392102575.0,1392102575.0,1
1392102576.0,1392102576.0,"4,1"
1392102576.0,1392102576.0,1
1392102577.0,1392102577.0,"4,1"
1392102577.0,1392102577.0,1
1392102578.0,1392102578.0,"4,1"
1392102578.0,1392102578.0,1
1392102579.0,1392102579.0,"4,1"
1392102579.0,1392102579.0,1
1392102580.0,1392102580.0,"4,1"
1392102580.0,1392102580.0,1
1392102581.0,1392102581.0,"4,1"
1392102581.0,1392102581.0,1
1392102582.0,1392102582.0,"4,1"
1392102582.0,1392102582.0,1
1392102583.0,1392102583.0,"4,1"
1392102583.0,1392102583.0,1
1392102584.0,1392102584.0,"4,1"
1392102584.0,1392102584.0,1
1392102585.0,1392102585.0,"4,1"
1392102585.0,1392102585.0,1
1392102586.0,1392102586.0,"4,1"
1392102586.0,1392102586.0,1
1392102587.0,1392102587.0,"4,1"
1392102587.0,1392102587.0,1
1392102588.0,1392102588.0,"4,1"
1392102588.0,1392102588.0,1
1392102589.0,1392102589.0,"4,1"
1392102589.0,1392102589.0,1
1392102590.0,1392102590.0,"4,1"
1392102590.0,1392102590.0,1
1392102591.0,1392102591.0,"4,1"
1392102591.0,1392102591.0,1
1392102592.0,1392102592.0,"4,1"
1392102592.0,1392102592.0,1
1392102593.0,1392102593.0,"4,1"
1392102593.0,1392102593.0,1
1392102594.0,1392102594.0,"4,1"
1392102594.0,1392102594.0,1
1392102595.0,1392102595.0,"4,1"
1392102595.0,1392102595.0,1
1392102596.0,1392102596.0,"4,1"
1392102596.0,1392102596.0,1
1392102597.0,1392102597.0,"4,1"
1392102597.0,1392102597.0,1
1392102598.0,1392102598.0,"4,1"
1392102598.0,1392102598.0,1
1392102599.0,1392102599.0,"4,1"
1392102599.0,1392102599.0,1
1392102600.0,1392102600.0,"4,1"
1392102600.0,1392102600.0,1
1392102601.0,1392102601.0,"4,1"
1392102601.0,1392102601.0,1
1392102602.0,1392102602.0,"4,1"
1392102602.0,1392102602.0,1
1392102603.0,1392102603.0,"4,1"
1392102603.0,1392102603.0,1
1392102604.0,1392102604.0,"4,1"
1392102604.0,1392102604.0,1
1392102605.0,1392102605.0,"4,1"
1392102605.0,1392102605.0,1
1392102606.0,1392102606.0,"4,1"
