start_time,end_time,room_set
1392107099.0,1392107099.0,"4,3"
1392107099.0,1392107099.0,4
1392107099.0,1392107099.0,3
1392107100.0,1392107100.0,"5,4,3"
1392107100.0,1392107100.0,"5,4"
1392107100.0,1392107100.0,"5,3"
1392107100.0,1392107100.0,5
1392107100.0,1392107100.0,"4,3"
1392107100.0,1392107100.0,4
1392107100.0,1392107100.0,3
1392107101.0,1392107101.0,"5,4,3"
1392107101.0,1392107101.0,"5,4"
1392107101.0,1392107101.0,"5,3"
1392107101.0,1392107101.0,5
1392107101.0,1392107101.0,"4,3"
1392107101.0,1392107101.0,4
1392107101.0,1392107101.0,3
1392107102.0,1392107102.0,"5,4,3"
1392107102.0,1392107102.0,"5,4"
1392107102.0,1392107102.0,"5,3"
1392107102.0,1392107102.0,5
1392107102.0,1392107102.0,"4,3"
1392107102.0,1392107102.0,4
1392107102.0,1392107102.0,3
1392107103.0,1392107103.0,"5,4,3"
1392107103.0,1392107103.0,"5,4"
1392107103.0,1392107103.0,"5,3"
1392107103.0,1392107103.0,5
1392107103.0,1392107103.0,"4,3"
1392107103.0,1392107103.0,4
1392107103.0,1392107103.0,3
1392107104.0,1392107104.0,"5,4,3"
1392107104.0,1392107104.0,"5,4"
1392107104.0,1392107104.0,"5,3"
1392107104.0,1392107104.0,5
1392107104.0,1392107104.0,"4,3"
1392107104.0,1392107104.0,4
1392107104.0,1392107104.0,3
1392107105.0,1392107105.0,"5,4,3"
1392107105.0,1392107105.0,"5,4"
1392107105.0,1392107105.0,"5,3"
1392107105.0,1392107105.0,5
1392107105.0,1392107105.0,"4,3"
1392107105.0,1392107105.0,4
1392107105.0,1392107105.0,3
1392107106.0,1392107106.0,"5,4,3"
1392107106.0,1392107106.0,"5,4"
1392107106.0,1392107106.0,"5,3"
1392107106.0,1392107106.0,5
1392107106.0,1392107106.0,"4,3"
1392107106.0,1392107106.0,4
1392107106.0,1392107106.0,3
1392107107.0,1392107107.0,"5,4,3"
1392107107.0,1392107107.0,"5,4"
1392107107.0,1392107107.0,"5,3"
1392107107.0,1392107107.0,5
1392107107.0,1392107107.0,"4,3"
1392107107.0,1392107107.0,4
1392107107.0,1392107107.0,3
1392107108.0,1392107108.0,"5,4,3"
1392107108.0,1392107108.0,"5,4"
1392107108.0,1392107108.0,"5,3"
1392107108.0,1392107108.0,5
1392107108.0,1392107108.0,"4,3"
1392107108.0,1392107108.0,4
1392107108.0,1392107108.0,3
1392107109.0,1392107109.0,"5,4,3"
1392107109.0,1392107109.0,"5,4"
1392107109.0,1392107109.0,"5,3"
1392107109.0,1392107109.0,5
1392107109.0,1392107109.0,"4,3"
1392107109.0,1392107109.0,4
1392107109.0,1392107109.0,3
1392107110.0,1392107110.0,"5,4,3"
1392107110.0,1392107110.0,"5,4"
1392107110.0,1392107110.0,"5,3"
1392107110.0,1392107110.0,5
1392107110.0,1392107110.0,"4,3"
1392107110.0,1392107110.0,4
1392107110.0,1392107110.0,3
1392107111.0,1392107111.0,"5,4,3"
1392107111.0,1392107111.0,"5,4"
1392107111.0,1392107111.0,"5,3"
1392107111.0,1392107111.0,5
1392107111.0,1392107111.0,"4,3"
1392107111.0,1392107111.0,4
1392107111.0,1392107111.0,3
1392107112.0,1392107112.0,"5,4,3"
1392107112.0,1392107112.0,"5,4"
1392107112.0,1392107112.0,"5,3"
1392107112.0,1392107112.0,5
1392107112.0,1392107112.0,"4,3"
1392107112.0,1392107112.0,4
1392107112.0,1392107112.0,3
1392107113.0,1392107113.0,"5,4,3"
1392107113.0,1392107113.0,"5,4"
1392107113.0,1392107113.0,"5,3"
1392107113.0,1392107113.0,5
1392107113.0,1392107113.0,"4,3"
1392107113.0,1392107113.0,4
1392107113.0,1392107113.0,3
1392107114.0,1392107114.0,"5,4,3"
1392107114.0,1392107114.0,"5,4"
1392107114.0,1392107114.0,"5,3"
1392107114.0,1392107114.0,5
1392107114.0,1392107114.0,"4,3"
1392107114.0,1392107114.0,4
1392107114.0,1392107114.0,3
1392107115.0,1392107115.0,"5,4,3"
1392107115.0,1392107115.0,"5,4"
1392107115.0,1392107115.0,"5,3"
1392107115.0,1392107115.0,5
1392107115.0,1392107115.0,"4,3"
1392107115.0,1392107115.0,4
1392107115.0,1392107115.0,3
1392107116.0,1392107116.0,"5,4,3"
1392107116.0,1392107116.0,"5,4"
1392107116.0,1392107116.0,"5,3"
1392107116.0,1392107116.0,5
1392107116.0,1392107116.0,"4,3"
1392107116.0,1392107116.0,4
1392107116.0,1392107116.0,3
1392107117.0,1392107117.0,"5,4,3"
1392107117.0,1392107117.0,"5,4"
1392107117.0,1392107117.0,"5,3"
1392107117.0,1392107117.0,5
1392107117.0,1392107117.0,"4,3"
1392107117.0,1392107117.0,4
1392107117.0,1392107117.0,3
1392107118.0,1392107118.0,"5,4,3"
